qid	docid	prediction
q12	p1934	"{""relevance"": 0, ""explanation"": ""The passage does not discuss the selection of track spikes for junior and senior athletes, instead talking about running socks and comfort.""}"
q12	p6257	"{""relevance"": 0, ""explanation"": ""The passage talks about foot problems and athletic socks, but does not mention track spikes or factors affecting their selection, making it irrelevant to the query.""}"
q12	p8352	"{""relevance"": 0, ""explanation"": ""The passage does not mention track spikes or athletes, and instead talks about middle distance running and the characteristics required for success in this type of running. The query is about the selection of track spikes, which is not related to the passage.""}"
q12	p7145	"{""relevance"": 1, ""explanation"": ""The passage discusses the use of spikes in running, but does not specifically mention the factors that affect the selection of track spikes for junior and senior athletes. The passage is related to the query, but does not answer it.""}"
q12	p472	"{""relevance"": 1, ""explanation"": ""The passage discusses different types of track spikes, which is related to the query, but does not directly answer the question about factors affecting the selection of track spikes for junior and senior athletes.""}"
q12	p9835	"{""relevance"": 1, ""explanation"": ""The passage discusses different types of spikes and their usage, but it does not specifically mention factors that affect the selection of track spikes for junior and senior athletes. It only mentions the surface of the track as a consideration.""}"
q12	p7261	"{""relevance"": 1, ""explanation"": ""The passage discusses track spikes, which are relevant to the query, but does not provide information on factors affecting the selection of track spikes for junior and senior athletes.""}"
q12	p8271	"{
      ""relevance"": 1,
      ""explanation"": ""The passage discusses the number of spikes in a track shoe, which is related to the query about factors affecting the selection of track spikes. However, it does not provide a comprehensive answer to the query, as it only focuses on the number of spikes and does not mention other factors that might affect the selection."""
q12	p10571	"{""relevance"": 1, ""explanation"": ""The passage discusses the characteristics of track athletes and the importance of a blend of anaerobic and aerobic conditioning, which is related to the query about factors affecting the selection of track spikes, but does not directly answer the query.""}"
q12	p5104	"{""relevance"": 1, ""explanation"": ""The passage discusses track spikes, which is related to the query, but it does not mention factors affecting the selection of track spikes for junior and senior athletes, which is the specific focus of the query.""}"
q12	p6337	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query, as it mentions track spikes and their benefits, but it does not specifically address the selection of track spikes for junior and senior athletes.""}"
q12	p2143	"{
      ""relevance"": 1,
      ""explanation"": ""The passage discusses general information about track and field, including training and workout programs, which seems related to the query about track spikes for junior and senior athletes. However, it does not specifically mention factors affecting the selection of track spikes."""
q12	p844	"{""relevance"": 1, ""explanation"": ""The passage discusses track spikes, specifically mentioning the Saucony Spitfire and Asic Hypersprint 5, which are related to the query's topic of selecting track spikes for junior and senior athletes. However, the passage does not directly answer the query, as it does not provide information on factors affecting the selection of track spikes.""}"
q12	p10774	"{""relevance"": 0, ""explanation"": ""The passage is not relevant to the query as it is about purchasing a specific track spike and its features, whereas the query is about factors affecting the selection of track spikes for junior and senior athletes.""}"
q12	p2602	"{""relevance"": 1, ""explanation"": ""The passage discusses the features of a shoe's outsole, which are relevant to the selection of track spikes. However, it does not specifically mention factors affecting the selection of track spikes for junior and senior athletes, nor does it provide a direct answer to the query.""}"
q12	p10047	"{""relevance"": 0, ""explanation"": ""The passage is about a golf club, discussing its features and benefits, but has no relation to track spikes for junior and senior athletes.""}"
q12	p11244	"{
     ""relevance"": 1,
     ""explanation"": ""The passage seems related to the query as it discusses the benefits of cross country spikes, which could be compared to track spikes. However, it does not directly answer the query about factors affecting the selection of track spikes for junior and senior athletes."""
q12	p2995	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query as it discusses the differences between cross country spikes and track spikes, but it does not provide any information on factors affecting the selection of track spikes for junior and senior athletes.""}"
q12	p5456	"{
      ""relevance"": 0,
      ""explanation"": ""The passage is about GPS tracking and fleet management for businesses, which has no relation to the selection of track spikes for junior and senior athletes.""
     }"
q12	p1701	"{""relevance"": 0, ""explanation"": ""The passage is about a product review of compression run socks and does not mention anything about track spikes or athletic performance, making it irrelevant to the query.""}"
q12	p4007	"{""relevance"": 1, ""explanation"": ""The passage is related to the query as it discusses the different types of track running shoes, including those with spikes, but does not specifically address the selection of track spikes for junior and senior athletes.""}"
q12	p914	"{
      ""relevance"": 0,
      ""explanation"": ""The passage appears to be a collection of unrelated terms and phrases, and does not address the query about factors affecting the selection of track spikes for junior and senior athletes.""
    }"
q12	p6243	"{""relevance"": 0, ""explanation"": ""The passage does not mention the selection of track spikes for junior and senior athletes, instead discussing the features and price of a specific pair of sprint spikes.""}"
q12	p3716	"{""relevance"": 0, ""explanation"": ""The passage is about the design and features of a specific type of sprint spike, but it does not mention anything about factors that affect the selection of track spikes for junior and senior athletes.""}"
q12	p5528	"{
      ""relevance"": 1,
      ""explanation"": ""The passage seems related to the query as it talks about sprint spikes and their sole portion, which is relevant to the selection of track spikes. However, it does not directly answer the query about factors affecting the selection of track spikes for junior and senior athletes.""
     }"
q12	p5192	"{""relevance"": 2, ""explanation"": ""The passage is related to the query as it mentions the selection of track spikes, which is a crucial aspect of track and field. Although the passage does not provide a direct answer to the query, it provides relevant information about the factors that affect the selection of track spikes, making it highly relevant to the query.""}"
q12	p9053	"{""relevance"": 0, ""explanation"": ""The passage is about assembling a team for a track relay and deciding the order of runners, but it does not mention track spikes or athletes of any age, let alone junior and senior athletes.""}"
q48	p6291	"{""relevance"": 1, ""explanation"": ""The passage mentions training once a week, which is related to the query about older adults gaining strength by training once a week. However, the passage is not directly answering the query, and the context is about the author's ab workout, which is not specifically about older adults or strength gain.""}"
q48	p9443	"{""relevance"": 0, ""explanation"": ""The passage is about maintaining a French manicure, which has no relation to the query about gaining strength by training once a week.""}"
q48	p9950	"{""relevance"": 2, ""explanation"": ""The passage discusses the benefits of limited schedule workouts, which includes training once or twice per week, and mentions that clients can still see significant results in strength, which is relevant to the query about older adults gaining strength by training once per week.""}"
q48	p848	"{""relevance"": 1, ""explanation"": ""The passage discusses the frequency of strength training, mentioning that some experts believe that training twice a week is necessary, but does not directly answer the question about older adults gaining strength by training once per week.""}"
q48	p1579	"{""relevance"": 2, ""explanation"": ""The passage discusses the number of repetitions and sets for increasing muscular strength, which is related to the query about gaining strength by training once a week. However, it does not specifically address the query about older adults, so it is not a perfect answer.""}"
q48	p10113	"{""relevance"": 2, ""explanation"": ""The passage discusses how to alter the number of repetitions and sets to achieve different fitness goals, including increasing muscular strength, which is relevant to the query about older adults gaining strength by training once a week.""}"
q48	p2313	"{""relevance"": 1, ""explanation"": ""The passage mentions squats and deadlifts, which are exercises for general strength, but it does not specifically address the query about older adults gaining strength by training once per week.""}"
q48	p3508	"{""relevance"": 1, ""explanation"": ""The passage mentions deadlifting once or twice a week, which is related to the query about training once per week to gain strength, but it does not specifically address the query's focus on older adults.""}"
q48	p5457	"{""relevance"": 2, ""explanation"": ""The passage is highly relevant because it talks about strength training, which is the main topic of the query, and it is specifically targeted towards older adults, which is a key demographic mentioned in the query. However, the passage does not directly answer the query about training once per week, which is a specific detail mentioned in the query.""}"
q48	p11575	"{""relevance"": 1, ""explanation"": ""The passage mentions strength training, but the frequency of training is not specifically mentioned for older adults, and the passage focuses more on powerlifters and general strength gains rather than answering the query's specific question.""}"
q48	p1888	"{""relevance"": 1, ""explanation"": ""The passage discusses the frequency of strength-training sessions, but does not specifically address whether older adults can gain strength by training once per week.""}"
q48	p4113	"{""relevance"": 0, ""explanation"": ""The passage is not relevant to the query as it talks about desserts and maintaining health and physique, whereas the query is about training to gain strength for older adults.""}"
q48	p509	"{""relevance"": 0, ""explanation"": ""The passage is about a clinical trial involving adults and the medication Tamiflu, but it does not mention strength training or any information related to the query.""}"
q48	p9807	"{""relevance"": 1, ""explanation"": ""The passage discusses different workout splits, including a 5-day span, but does not answer the query about older adults gaining strength by training once per week.""}"
q48	p7248	"{""relevance"": 0, ""explanation"": ""The passage does not mention anything about training once per week for older adults to gain strength, and it seems to be discussing a therapy program for patients.""}"
q48	p5207	"{""relevance"": 2, ""explanation"": ""The passage is relevant to the query as it discusses the possibility of gaining strength through training, which is the main concern of the query. However, it does not provide a direct answer to the query's specific question about training once per week, so it's not perfectly relevant.""}"
q48	p7689	"{""relevance"": 0, ""explanation"": ""The passage does not answer the query about older adults gaining strength by training once a week, instead discussing the general exercise habits of American adults.""}"
q48	p10628	"{
      ""relevance"": 2,
      ""explanation"": ""The passage discusses the possibility of gaining strength through strength-training sessions, which matches the query. Although the passage does not explicitly state that one session per week is sufficient, it does mention that one or two sessions may be enough, which is relevant to the query."""
q48	p9500	"{""relevance"": 1, ""explanation"": ""The passage does not directly answer the query about older adults, but it discusses strength training for college-age subjects, which is related to the query.""}"
q48	p2870	"{""relevance"": 2, ""explanation"": ""The passage discusses strength training for adults and seniors, including once-per-week training, and provides specific data on strength improvements. While it does not directly answer the query, it is highly relevant and provides useful information.""}"
q48	p2724	"{""relevance"": 2, ""explanation"": ""The passage discusses the effect of different training frequencies on muscle strength, which is related to the query, but does not directly answer it. The query asks if older adults can gain strength by training once per week, and the passage only mentions that this group performed 12 sets of five repetitions each, but does not provide a clear answer.""}"
q48	p1513	"{""relevance"": 1, ""explanation"": ""The passage mentions training once a week, but it's not directly related to gaining strength for older adults, as it's comparing different training frequencies for general strength development.""}"
q48	p2109	"{""relevance"": 2, ""explanation"": ""The passage discusses the frequency of strength training, specifically mentioning training once a week, which is relevant to the query. However, the passage does not directly answer the query, as it is more focused on comparing different frequencies rather than providing a clear answer on whether older adults can gain strength by training once per week.""}"
q48	p200	"{""relevance"": 2, ""explanation"": ""The passage discusses strength gains in relation to different training frequencies, including one day per week, which is relevant to the query. However, it does not directly answer the question about older adults, which is an important consideration.""}"
q48	p10141	"{""relevance"": 1, ""explanation"": ""The passage is related to the query as it discusses the frequency and structure of a workout, which is relevant to the topic of gaining strength by training once per week. However, it does not provide a direct answer to the query.""}"
q48	p10153	"{""relevance"": 2, ""explanation"": ""The passage does not provide a direct answer to the query, but it is related to the topic of older adults gaining strength. The passage mentions that strength training can be beneficial for older adults, which is in line with the query. However, it does not specify the frequency of training required to gain strength.""}"
q48	p6072	"{""relevance"": 0, ""explanation"": ""The passage is about the effects of D-ribose supplements on exercise performance, and does not mention anything about training for older adults to gain strength, making it irrelevant to the query.""}"
q48	p3742	"{
      ""relevance"": 2,
      ""explanation"": ""The passage does not directly answer the query, but it provides relevant information about the frequency of strength-training and its impact on muscle size, which is related to the query's concern about gaining strength."""
q48	p10319	"{""relevance"": 1, ""explanation"": ""The passage mentions strength training, but does not specifically address the question of whether older adults can gain strength by training once per week.""}"
q48	p4495	"{""relevance"": 2, ""explanation"": ""The passage is highly relevant because it discusses the effect of once-weekly training sessions on muscle gain, which is directly related to the query. However, it does not specifically mention older adults, which is a crucial aspect of the query.""}"
q48	p4314	"{""relevance"": 1, ""explanation"": ""The passage discusses the effectiveness of high-frequency training compared to low-volume training frequency on hypertrophy, but does not specifically answer the query about older adults training once a week.""}"
q48	p7954	"{""relevance"": 1, ""explanation"": ""The passage discusses a study about the correlation between sets performed and muscle gained, but it does not directly answer the query about older adults training once a week to gain strength.""}"
q48	p10234	"{""relevance"": 1, ""explanation"": ""The passage discusses muscle growth and training frequency, but does not directly answer the query about older adults gaining strength by training once per week.""}"
q48	p254	"{
     ""relevance"": 1,
     ""explanation"": ""The passage discusses deadlift training strategies, but does not mention training once per week, which is the specific query. It does mention training 3 or 4 times per week, which is related to the query but does not answer it directly."""
q48	p1517	"{""relevance"": 0, ""explanation"": ""The passage is about a specific workout routine and does not mention anything about training for older adults or gaining strength, making it irrelevant to the query.""}"
q48	p2185	"{""relevance"": 1, ""explanation"": ""The passage is related to the query, as it discusses the importance of a post-workout routine, which could be related to gaining strength. However, it does not directly answer the query about training once per week.""}"
q48	p9998	"{
      ""relevance"": 2,
      ""explanation"": ""The passage mentions strength training once per week and mentions a study that supports this, which is highly relevant to the query."""
q48	p9413	"{
      ""relevance"": 1,
      ""explanation"": ""The passage seems related to the query as it discusses training and gains, but it does not directly answer the query about older adults and training once per week."""
q48	p4078	"{""relevance"": 2, ""explanation"": ""The passage is highly relevant to the query as it discusses training once a week and making gains in strength, which directly answers the question.""}"
q48	p3767	"{""relevance"": 1, ""explanation"": ""The passage discusses training frequency, but it does not specifically address whether older adults can gain strength by training once per week. The passage is related to the query, but it does not provide a direct answer.""}"
q48	p5952	"{""relevance"": 2, ""explanation"": ""The passage discusses the effect of lifting once a week on maintaining strength, which is related to the query about gaining strength by training once a week, although it does not provide a direct answer.""}"
q48	p6761	"{""relevance"": 2, ""explanation"": ""The passage mentions strength training once a week, which is related to the query, but it's not a direct answer. The passage is discussing the reduction of strength training to once a week, but it's not specifically talking about older adults gaining strength by training once a week.""}"
q48	p696	"{""relevance"": 1, ""explanation"": ""The passage is related to the query as it mentions training once a week to maintain muscle and strength gains, but it does not directly answer the query about gaining strength for older adults, which is a specific demographic.""}"
q48	p832	"{""relevance"": 2, ""explanation"": ""The passage discusses the benefits of weight training, which includes muscle-building benefits, which is related to the query about gaining strength. However, the passage does not specifically address training once a week, which is a crucial detail in the query.""}"
q48	p1022	"{""relevance"": 2, ""explanation"": ""The passage discusses upper-body strength training and mentions doing 4 sets per muscle group once a week, which is related to the query about older adults gaining strength by training once a week, but the passage does not specifically mention older adults.""}"
q48	p9140	"{""relevance"": 2, ""explanation"": ""The passage mentions that training once a week can be effective in increasing strength, which matches the query's question. However, the passage does not specifically focus on older adults, which is a crucial aspect of the query.""}"
q48	p1663	"{""relevance"": 2, ""explanation"": ""The passage discusses the effect of strength training on caloric burn, but also mentions training once a week, which is relevant to the query about gaining strength by training once per week. However, the passage does not directly answer the query, as it is focused on caloric burn rather than strength gain.""}"
q48	p10228	"{""relevance"": 0, ""explanation"": ""The passage is discussing iPad deals and sales, with no mention of training or strength for older adults, making it irrelevant to the query.""}"
q48	p3459	"{""relevance"": 0, ""explanation"": ""The passage is about iPad deals and does not mention anything about older adults gaining strength by training once a week.""}"
q48	p3354	"{""relevance"": 0, ""explanation"": ""The passage is about the effects of TV watching and exercise on sperm count, and has no relation to the query about older adults gaining strength by training once a week.""}"
q48	p9770	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query but does not answer it directly. It mentions strength training, but the frequency of training is mentioned as two times a week, which is different from the query's mention of once a week.""}"
q48	p8920	"{""relevance"": 1, ""explanation"": ""The passage mentions the importance of strength training, but does not specifically address the query about training once a week, which is a crucial detail for older adults looking to gain strength.""}"
q48	p5273	"{""relevance"": 1, ""explanation"": ""The passage mentions strength training for older adults, but the query asks about training once a week, which is not explicitly addressed in the passage.""}"
q48	p6304	"{""relevance"": 1, ""explanation"": ""The passage is related to the query as it mentions training once per week, but it does not directly answer the question about older adults gaining strength. The passage appears to be focused on a specific exercise program and does not provide information on the effectiveness of this program for older adults or the general population.""}"
q48	p5244	"{""relevance"": 0, ""explanation"": ""The passage discusses training frequency for muscle growth, but does not mention anything about older adults gaining strength, which is the query's main concern.""}"
q48	p7138	"{""relevance"": 0, ""explanation"": ""The passage does not mention anything about older adults or strength training once a week, making it irrelevant to the query.""}"
q48	p2624	"{""relevance"": 1, ""explanation"": ""The passage discusses the benefits of split workouts, which is related to the query about gaining strength by training once per week. However, it does not directly answer the query.""}"
q48	p3563	"{""relevance"": 1, ""explanation"": ""The passage discusses strength training, but does not directly answer the query about older adults training once a week. The passage focuses on the frequency of rest periods and loads, rather than the age of the individuals training.""}"
q48	p9337	"{
     ""relevance"": 2,
     ""explanation"": ""The passage provides information about the effects of training on strength in older and younger adults, which is related to the query about gaining strength by training once per week. Although it does not directly answer the query, it provides relevant information about the effects of training on strength in older adults, which is relevant to the query."""
q48	p3580	"{""relevance"": 1, ""explanation"": ""The passage discusses strength training for older adults, but does not specifically address the query about training once per week.""}"
q48	p5545	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query, as it mentions training each muscle group once a week, which is similar to the query's mention of training once per week. However, the passage does not directly answer the query about older adults, and the focus is on a specific study rather than general information about strength gain.""}"
q48	p1660	"{""relevance"": 2, ""explanation"": ""The passage discusses the maintenance of strength gains through strength training, specifically mentioning that one strength-training session per week is enough to maintain it, which is closely related to the query about gaining strength by training once per week.""}"
q48	p1591	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query, as it mentions training one muscle group per session and only hitting each muscle group once a week, which is relevant to the question of whether older adults can gain strength by training once per week. However, the passage does not directly answer the question and is more focused on general training tips.""}"
q48	p8542	"{""relevance"": 3, ""explanation"": ""The passage directly answers the query, providing evidence from a study that older adults can gain strength by training only once a week.""}"
q48	p2085	"{""relevance"": 1, ""explanation"": ""The passage mentions strength training for older adults, but does not directly answer the query about training once a week. It seems related to the query, but does not provide a clear answer.""}"
q48	p8023	"{""relevance"": 1, ""explanation"": ""The passage discusses strength training, but it does not specifically mention older adults or training once per week, making it only related to the query.""}"
q48	p6923	"{""relevance"": 0, ""explanation"": ""The passage is a list of colleges and universities in the US, with no mention of older adults gaining strength by training once a week, making it irrelevant to the query.""}"
q48	p8918	"{""relevance"": 2, ""explanation"": ""The passage discusses the frequency of strength training for older adults, which is highly relevant to the query. Although it does not directly answer the question of whether training once per week can lead to strength gain, it provides information on the recommended frequency for optimal results.""}"
q48	p2709	"{""relevance"": 0, ""explanation"": ""The passage appears to be a collection of citations and references, with no relevant information about training for older adults to gain strength.""}"
q48	p8260	"{""relevance"": 1, ""explanation"": ""The passage discusses the frequency of workout plans, mentioning training twice a week, but does not directly answer the query about older adults gaining strength by training once per week.""}"
q48	p3200	"{""relevance"": 0, ""explanation"": ""The passage is about a product review and has no relation to the query about training for older adults to gain strength.""}"
q48	p108	"{""relevance"": 2, ""explanation"": ""The passage discusses the benefits of limited schedule workouts, including strength training once or twice a week, which is relevant to the query about older adults gaining strength by training once per week.""}"
q48	p5277	"{""relevance"": 1, ""explanation"": ""The passage discusses the frequency of strength training, mentioning that some experts believe one workout per week may not be sufficient, and that twice per week is ideal. However, it does not directly answer the query about older adults specifically, and the context is more focused on general strength training.""}"
q48	p7252	"{""relevance"": 0, ""explanation"": ""The passage does not answer the query about older adults gaining strength by training once per week, instead discussing the importance of stretching before a workout and preventing injury.""}"
q48	p684	"{""relevance"": 0, ""explanation"": ""The passage is about a fitness trainer and the clothing he wears, but it does not discuss the query about older adults gaining strength by training once a week.""}"
q48	p2293	"{""relevance"": 0, ""explanation"": ""The passage does not address the query about older adults gaining strength by training once per week. Instead, it discusses the effectiveness of dumbbell deadlifts compared to barbell deadlifts, which is a topic unrelated to the query.""}"
q48	p1433	"{""relevance"": 2, ""explanation"": ""The passage discusses training frequency for deadlifts, which is relevant to the query about training once per week to gain strength. However, it is not a direct answer and the context is specific to deadlifts, not general strength training.""}"
q48	p9852	"{
     ""relevance"": 0,
     ""explanation"": ""The passage is about D-ribose supplements and their effects on exercise performance and energy, but it does not mention training for older adults or gaining strength, making it irrelevant to the query."""
q48	p3980	"{""relevance"": 0, ""explanation"": ""The passage discusses D-ribose supplements and their effects on exercise performance and energy, but does not mention anything about training for older adults or gaining strength, making it irrelevant to the query.""}"
q48	p4323	"{
     ""relevance"": 0,
     ""explanation"": ""The passage discusses the effects of D-ribose supplements on exercise performance and energy, but does not mention anything about training for older adults to gain strength, which is the query."""
q48	p2162	"{
     ""relevance"": 1,
     ""explanation"": ""The passage mentions strength training and increasing protein intake to gain muscle, but it does not specifically address the query about training once a week for older adults.""
     }"
q48	p5067	"{
      ""relevance"": 0,
      ""explanation"": ""The passage discusses the relationship between fast food consumption and weight gain in young adults and adults aged 20 and older, but does not mention strength training or older adults gaining strength, making it irrelevant to the query."""
q48	p8460	"{""relevance"": 1, ""explanation"": ""The passage mentions training once a week, but it's not about gaining strength for older adults, it's about improving running time.""}"
q48	p10665	"{""relevance"": 0, ""explanation"": ""The passage does not discuss strength training or older adults, so it is irrelevant to the query.""}"
q48	p1643	"{""relevance"": 1, ""explanation"": ""The passage discusses the effects of exercise on mental alertness, but does not specifically address the question of whether older adults can gain strength by training once per week, making it only related to the query.""}"
q48	p314	"{""relevance"": 1, ""explanation"": ""The passage is related to the query as it discusses the importance of sets and repetitions in building muscle, which is relevant to the query about gaining strength. However, it does not specifically address the query's focus on older adults training once per week.""}"
q48	p1514	"{""relevance"": 1, ""explanation"": ""The passage mentions training once per week, but it's not directly related to gaining strength for older adults. It seems to be focused on general lifters and athletes, and does not provide specific information on the topic of older adults gaining strength through weekly training.""}"
q48	p8926	"{
      ""relevance"": 0,
      ""explanation"": ""The passage is about calculating TDEE and activity factors, but it doesn't mention anything about training for older adults to gain strength, which is the main topic of the query."""
q48	p2290	"{""relevance"": 1, ""explanation"": ""The passage discusses the effect of infrequent exercise on muscle and strength loss, which is related to the query about older adults gaining strength by training once per week. However, the passage does not provide a direct answer to the query, so it is not perfectly relevant.""}"
q48	p7303	"{""relevance"": 1, ""explanation"": ""The passage discusses training frequencies for deadlifts, but does not directly answer the query about older adults gaining strength by training once per week.""}"
q48	p11190	"{""relevance"": 0, ""explanation"": ""The passage discusses powerlifting competition and training, but does not mention older adults gaining strength by training once per week, making it irrelevant to the query.""}"
q48	p8852	"{""relevance"": 2, ""explanation"": ""The passage mentions training once per week and its benefits for cognitive function and reduced healthcare costs in older adults, which is partially relevant to the query about gaining strength. However, it does not explicitly state that strength can be gained through this frequency of training, which is the main focus of the query.""}"
q48	p5045	"{
     ""relevance"": 0,
     ""explanation"": ""The passage does not address the query about older adults gaining strength by training once a week. Instead, it talks about training twice a week for intermediate-level strength and muscle building.""
     }"
q48	p7478	"{""relevance"": 2, ""explanation"": ""The passage is related to the query, as it discusses a strength-training program for older adults, but it does not directly answer the query about training once per week.""}"
q48	p7534	"{""relevance"": 1, ""explanation"": ""The passage discusses the health benefits of strength training, including improved health markers, reduced inflammation, lower blood pressure, and lower blood sugar levels, among older adults. While it does not specifically answer the query about training once a week, it does mention the frequency of strength training in the context of the study, which is related to the query.""}"
q48	p7672	"{""relevance"": 1, ""explanation"": ""The passage discusses the importance of strength training for older adults, but does not directly answer the query about training once per week. It mentions the recommended frequency of two or more times per week, but does not provide information on the effectiveness of training once per week.""}"
q48	p5666	"{""relevance"": 0, ""explanation"": ""The passage discusses the comparison of two exercise methods, the elliptical trainer and the treadmill, in terms of oxygen consumption and improvements in fitness. It does not mention training once a week for older adults, which is the specific query.""}"
q48	p5886	"{
      ""relevance"": 0,
      ""explanation"": ""The passage is about a specific workout routine for deadlifts, but it doesn't address the question about older adults gaining strength by training once a week."""
q48	p7344	"{""relevance"": 1, ""explanation"": ""The passage is related to the query, as it mentions training once per week, but it does not specifically address the question of whether older adults can gain strength by doing so.""}"
q48	p2525	"{
      ""relevance"": 1,
      ""explanation"": ""The passage discusses circuit training, which is a form of strength-training, but does not specifically address the question of whether older adults can gain strength by training once per week."""
q48	p3447	"{""relevance"": 1, ""explanation"": ""The passage discusses the importance of total-body workouts for strength training, but does not specifically answer the question about older adults gaining strength by training once per week. It only mentions that a total-body routine can be limited to once or twice a week, but does not provide information on the effectiveness of this frequency for older adults.""}"
q48	p999	"{""relevance"": 1, ""explanation"": ""The passage discusses workout schedules and training frequency, which is related to the query about gaining strength by training once a week, but does not provide a direct answer to the query.""}"
q48	p8304	"{
      ""relevance"": 2,
      ""explanation"": ""The passage is relevant to the query, as it references strength training for older adults, which is the topic of the query. However, it does not directly answer the question of whether older adults can gain strength by training once per week, which is a specific inquiry."""
q48	p7891	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query as it mentions strength training and once a week, but it does not directly answer the question about older adults.""}"
q48	p9158	"{""relevance"": 1, ""explanation"": ""The passage discusses a training system where larger muscle groups are trained once a week, and smaller muscle groups, including calves, are trained twice a week. While it does not directly answer the question about older adults gaining strength by training once a week, it does provide information about training frequency, which is related to the query.""}"
q48	p6485	"{""relevance"": 2, ""explanation"": ""The passage is related to the query as it discusses a strength training program that involves training each muscle group once a week, which is similar to the query's question about gaining strength by training once a week. However, the passage does not directly answer the query, as it only mentions a specific program and does not provide a general answer to the query.""}"
q48	p5079	"{""relevance"": 1, ""explanation"": ""The passage discusses the relationship between sets and muscle thickness, but does not directly answer the query about training once a week, which is not mentioned in the passage.""}"
q48	p8670	"{""relevance"": 0, ""explanation"": ""The passage is about cooking and meal planning, and has no relation to the query about exercising to gain strength for older adults.""}"
q48	p3203	"{""relevance"": 1, ""explanation"": ""The passage discusses the frequency of strength training, mentioning that it should be done once to three times a week, which is related to the query about training once per week for older adults to gain strength, but does not directly answer the query.""}"
q48	p828	"{
      ""relevance"": 2,
      ""explanation"": ""The passage is highly relevant to the query as it discusses the possibility of gaining strength by training once per week, and also provides additional information about the benefits of training more frequently.""
    }"
q48	p2637	"{""relevance"": 1, ""explanation"": ""The passage mentions training once per week, but the context is discussing the number of sets and muscle damage, rather than the effectiveness of training once per week for strength gain in older adults.""}"
q48	p7529	"{""relevance"": 2, ""explanation"": ""The passage partially answers the query, providing information on the effectiveness of training once per week for older adults, but does not explicitly state whether this is sufficient for gaining strength.""}"
q48	p693	"{
       ""relevance"": 1,
       ""explanation"": ""The passage discusses the effect of training frequency on strength gain, but the query specifically asks about training once per week, which is only mentioned as a low frequency in the passage. The passage does not provide a direct answer to the query.""
     }"
q48	p2100	"{""relevance"": 1, ""explanation"": ""The passage is related to the query, as it mentions a powerlifting program, which involves strength training. However, the passage does not directly answer the query, as it does not specifically mention training once a week for older adults.""}"
q48	p6530	"{
      ""relevance"": 1,
      ""explanation"": ""The passage seems related to the query, but it's unclear how it's relevant. The passage appears to be discussing a powerlifting program and training frequency, but it doesn't directly address the question of whether older adults can gain strength by training once per week."""
q48	p10511	"{""relevance"": 2, ""explanation"": ""The passage is related to the query as it discusses training once per week to maintain strength gains, which is directly relevant to the question about gaining strength by training once per week. However, it does not explicitly state that older adults can gain strength by training once per week, which is a specific aspect of the query.""}"
q48	p2675	"{""relevance"": 2, ""explanation"": ""The passage discusses strength training, including frequency, which is relevant to the query. However, it does not specifically address the query's question about older adults gaining strength by training once a week.""}"
q48	p5611	"{
     ""relevance"": 1,
     ""explanation"": ""The passage seems related to the query, as it discusses the frequency of deadlifting, which is a form of strength training. However, the passage does not directly answer the query about older adults gaining strength by training once a week."""
q48	p8324	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query as it discusses changing the frequency of deadlifts from once a week to twice a week, which is relevant to the query about gaining strength by training once a week. However, it does not directly answer the query and is more focused on adjusting the frequency of deadlifts rather than the effectiveness of training once a week.""}"
q48	p5040	"{""relevance"": 1, ""explanation"": ""The passage discusses the frequency of deadlifting, which is related to the query about training once per week, but it does not directly answer the question about gaining strength in older adults.""}"
q48	p8769	"{""relevance"": 1, ""explanation"": ""The passage mentions training frequency, including training once a week, but does not specifically address the gain of strength by older adults.""}"
q48	p8569	"{
      ""relevance"": 2,
      ""explanation"": ""The passage discusses the effects of physical activity on older adults, including strength gains, and mentions that those who attended classes 2 days a week improved more than those who attended once a week, which is relevant to the query about training once per week."""
q48	p2735	"{
        ""relevance"": 1,
        ""explanation"": ""The passage discusses a training program for older adults, which includes exercises to improve balance and mobility, strength, and other physical aspects, but does not specifically address the query about training once per week."""
q48	p4144	"{""relevance"": 0, ""explanation"": ""The passage does not answer the query about older adults gaining strength by training once per week. Instead, it discusses a workout program and provides pull exercises, which is unrelated to the query.""}"
q48	p8154	"{
      ""relevance"": 1,
      ""explanation"": ""The passage discusses a training method, but does not directly answer the query about older adults gaining strength by training once per week."""
q48	p8527	"{""relevance"": 0, ""explanation"": ""The passage discusses the effects of using Herbalife Formula 1 on weight loss, but does not mention anything about training once a week for older adults to gain strength.""}"
q48	p7737	"{""relevance"": 0, ""explanation"": ""The passage does not mention anything about training or gaining strength for older adults, and its focus is on a specific product and its usage for weight loss.""}"
q48	p8499	"{""relevance"": 1, ""explanation"": ""The passage discusses a training method, mentioning specific exercises and intensity levels, but does not directly answer the query about older adults gaining strength by training once per week.""}"
q48	p7966	"{""relevance"": 1, ""explanation"": ""The passage discusses different split routines for weightlifting, including one that involves training each muscle group twice a week. While it does not directly answer the query about older adults gaining strength by training once a week, it does provide some relevant information about the frequency of training.""}"
